Date,obs_max,obs_min,zone_id,fc_high_made_daytm1,fc_low_made_daytm1,fc_high_for_dayt,fc_low_for_dayt,fc_high_for_daytp1,fc_low_for_daytp1,fc_high_for_daytp2,fc_low_for_daytp2,fc_high_for_daytp3,fc_low_for_daytp3,obs_risk,fc_risk_dayt,fc_risk_daytp1,fc_risk_daytp2,fc_risk_daytp3,zone_location_name
2022-01-07,-3.3,-11.5,23,-5,-10,-7,-10,-5,-8,-5,-10,-3,-8,1,1,1,1,1,Revelstoke
2022-01-07,6,-0.9,24,3,4,3,4,3,-1,5,2,6,0,1,1,1,1,1,Vancouver
2022-01-07,-4.5,-9.4,25,-5,-9,-6,-9,-5,-10,-3,-7,-2,-4,1,1,1,1,1,Salmon Arm
2022-01-07,0.2,-4.7,26,1,-4,1,-4,6,1,5,5,7,3,1,1,1,1,1,Sandspit
2022-01-07,-18.3,-24.9,27,-18,-19,-18,-19,-16,-18,-12,-16,-6,-13,1,1,1,1,1,Smithers
2022-01-07,-16.4,-19.5,28,-13,-13,-13,-13,-10,-13,-6,-11,-3,-8,1,1,1,1,1,Terrace
2022-01-07,-3,-9.3,29,-4,-9,-6,-9,-6,-10,-3,-6,-2,-5,1,1,1,1,1,Vernon
2022-01-07,5.9,-2.7,30,5,5,4,5,5,1,8,2,8,1,1,1,1,1,1,Victoria
2022-01-07,-0.5,-14,31,-5,-6,-8,-6,-3,-8,0,-4,0,-3,1,1,1,1,1,Whistler
2022-01-07,-20,-24.6,32,-18,-22,-20,-22,-9,-22,-3,-12,2,-4,1,1,1,1,1,Williams Lake
2022-01-08,1.2,-2.1,1,4,-2,2,-2,7,2,5,0,8,3,1,1,1,1,1,Abbotsford
2022-01-08,-13.4,-23.9,2,-13,-17,-15,-17,-8,-15,-8,-12,-5,-10,1,1,1,1,1,Blue River
2022-01-08,-14.9,-23.9,3,-17,-24,-17,-24,-9,-16,-6,-13,-3,-9,1,1,1,1,1,Burns Lake
2022-01-08,-11.4,-22.8,4,-8,-21,-9,-21,-3,-8,0,-4,3,-3,1,1,1,1,1,Clinton
2022-01-08,5,-3.5,5,4,-1,4,-1,6,4,7,3,7,5,1,1,1,1,1,Comox
2022-01-08,-4.2,-17.3,6,-5,-11,-6,-11,0,-5,0,-12,-1,-6,1,1,1,1,1,Cranbrook
2022-01-08,2.3,-5.5,7,-3,-3,1,-3,3,-2,0,-3,0,-4,1,1,1,1,1,Creston
2022-01-08,-28.7,-40.5,8,-33,-36,-32,-36,-24,-33,-18,-26,-12,-17,0,1,1,1,1,Dease Lake
2022-01-08,NA,NA,9,-33,-36,-25,-36,-22,-32,-18,-22,-23,-24,0,1,1,1,1,Fort Nelson
2022-01-08,-25,-30.1,10,-32,-34,-27,-34,-18,-27,-7,-18,1,-7,1,1,1,1,1,Fort St. John
2022-01-08,-7.7,-17.9,11,-6,-12,-8,-12,-2,-7,2,-3,2,-1,1,1,1,1,1,Kamloops
2022-01-08,-3.5,-14.9,12,-6,-10,-1,-10,3,-3,0,-6,0,-3,1,1,1,1,1,Kelowna
2022-01-08,-9.6,-16.8,13,-1,-12,-2,-12,3,-1,3,-3,3,1,1,1,1,1,1,Lytton
2022-01-08,1,-6.6,14,-2,-8,1,-8,1,-3,-3,-7,-2,-5,1,1,1,1,1,Nakusp
2022-01-08,0.1,-7.7,15,-3,-7,0,-7,0,-3,-1,-5,-1,-4,1,1,1,1,1,Nelson
2022-01-08,-0.6,-10.9,16,0,-9,2,-9,3,-2,0,-6,0,-3,1,1,1,1,1,Penticton
2022-01-08,0.9,-5.2,17,3,-2,2,-2,3,2,6,-1,7,6,1,1,1,1,1,Port Alberni
2022-01-08,3.3,-2.9,18,4,-1,4,-1,7,4,8,7,7,6,1,1,1,1,1,Port Hardy
2022-01-08,-13.1,-28.5,19,-17,-25,-15,-25,-5,-14,-1,-8,3,-3,1,1,1,1,1,Prince George
2022-01-08,4.7,-3,20,2,-2,4,-2,6,5,7,5,6,5,1,1,1,1,1,Prince Rupert
2022-01-08,-1.5,-13.5,21,-6,-15,-2,-15,1,-6,3,-10,3,1,1,1,1,1,1,Princeton
2022-01-08,-9.7,-24.6,22,-12,-24,-12,-24,-3,-11,2,-1,4,0,1,1,1,1,1,Quesnel
2022-01-08,-4.3,-10.1,23,-5,-8,-5,-8,-3,-5,-2,-6,-1,-3,0,1,1,1,1,Revelstoke
2022-01-08,3.1,-1.3,24,3,-1,3,-1,6,4,7,0,9,5,1,1,1,1,1,Vancouver
2022-01-08,-6.2,-11.9,25,-5,-10,-6,-10,-1,-6,0,-5,-1,-3,1,1,1,1,1,Salmon Arm
2022-01-08,7.1,-2.7,26,6,1,6,1,5,6,7,5,6,6,1,1,1,1,1,Sandspit
2022-01-08,-13.8,-20.1,27,-16,-18,-16,-18,-10,-18,-6,-13,-3,-9,1,1,1,1,1,Smithers
2022-01-08,-11.8,-16.6,28,-10,-13,-11,-13,-6,-11,-3,-9,-2,-3,1,1,1,1,1,Terrace
2022-01-08,-4.6,-14.9,29,-6,-10,-2,-10,0,-5,0,-6,0,-3,1,1,1,1,1,Vernon
2022-01-08,NA,NA,30,5,1,5,1,7,1,7,1,9,5,0,1,1,1,1,Victoria
2022-01-08,-4,-13.5,31,-3,-8,-2,-8,0,-6,-1,-6,3,-2,1,1,1,1,1,Whistler
2022-01-08,-7.9,-24.2,32,-9,-22,-9,-22,-1,-8,2,-1,4,0,1,1,1,1,1,Williams Lake
2022-01-09,6.2,-1.5,1,7,2,6,2,6,0,10,6,7,5,1,1,1,1,1,Abbotsford
2022-01-09,-7.6,-16.7,2,-8,-15,-9,-15,-7,-16,-4,-7,0,-4,1,1,1,1,1,Blue River
2022-01-09,-5.5,-18.2,3,-9,-16,-9,-16,-6,-17,-2,-6,-3,-4,1,1,1,1,1,Burns Lake
2022-01-09,-4.8,-12.7,4,-3,-8,-2,-8,0,-5,2,-4,3,1,1,1,1,1,1,Clinton
2022-01-09,7.2,0.5,5,6,4,7,4,6,1,8,7,8,6,1,1,1,1,1,Comox
2022-01-09,-1.1,-12.8,6,0,-5,-2,-5,-1,-10,0,-4,0,-4,1,1,1,1,1,Cranbrook
2022-01-09,4,-4.7,7,3,-2,0,-2,-2,-3,0,-2,0,-3,1,1,1,1,1,Creston
2022-01-09,-24.4,-29.5,8,-24,-33,-22,-33,-12,-21,-12,-15,-10,-13,0,1,1,1,1,Dease Lake
2022-01-09,-26.2,-39.2,9,-22,-32,-26,-32,-21,-26,-24,-25,-18,-25,1,1,1,1,1,Fort Nelson
2022-01-09,-18.4,-26.6,10,-18,-27,-18,-27,-9,-18,-1,-9,3,-5,1,1,1,1,1,Fort St. John
2022-01-09,-5.2,-11.8,11,-2,-7,-4,-7,-2,-8,2,-2,1,-1,1,1,1,1,1,Kamloops
2022-01-09,0.3,-10.2,12,3,-3,-1,-3,-2,-7,0,-3,0,-2,1,1,1,1,1,Kelowna
2022-01-09,-2.3,-10.9,13,3,-1,0,-1,5,-4,4,2,3,1,1,1,1,1,1,Lytton
2022-01-09,2.3,-6.7,14,1,-3,1,-3,-2,-5,-2,-4,-2,-5,1,1,1,1,1,Nakusp
2022-01-09,5.6,-6,15,0,-3,-1,-3,-2,-4,-1,-3,-1,-3,1,1,1,1,1,Nelson
2022-01-09,1.7,-4.4,16,3,-2,2,-2,1,-3,0,-3,0,-2,1,1,1,1,1,Penticton
2022-01-09,2,-0.4,17,3,2,4,2,7,-2,8,6,6,4,1,1,1,1,1,Port Alberni
2022-01-09,6.7,3.2,18,7,4,7,4,7,7,7,6,6,5,1,1,1,1,1,Port Hardy
2022-01-09,1.7,-13,19,-5,-14,-1,-14,0,-3,2,-2,3,-1,1,1,1,1,1,Prince George
2022-01-09,8.2,4,20,6,5,6,5,7,6,6,5,4,1,1,1,1,1,1,Prince Rupert
2022-01-09,-0.7,-11.7,21,1,-6,-1,-6,-3,-10,3,-3,3,1,1,1,1,1,1,Princeton
2022-01-09,1.5,-9.7,22,-3,-11,0,-11,3,-2,5,-1,4,1,1,1,1,1,1,Quesnel
2022-01-09,-0.7,-8.7,23,-3,-5,-4,-5,-2,-6,0,-2,1,0,1,1,1,1,1,Revelstoke
2022-01-09,7.8,1.2,24,6,4,6,4,6,0,10,5,9,9,1,1,1,1,1,Vancouver
2022-01-09,0.1,-8.8,25,-1,-6,-2,-6,-3,-6,0,-3,-1,-3,1,1,1,1,1,Salmon Arm
2022-01-09,6.6,2.6,26,5,6,5,6,7,6,6,6,6,4,1,1,1,1,1,Sandspit
2022-01-09,-7.9,-14.9,27,-10,-18,-11,-18,-5,-13,-2,-6,-3,-4,1,1,1,1,1,Smithers
2022-01-09,-3.8,-12.5,28,-6,-11,-7,-11,-3,-9,-2,-3,-2,-3,1,1,1,1,1,Terrace
2022-01-09,-1.4,-7.5,29,0,-5,-3,-5,-3,-7,0,-3,0,-2,1,1,1,1,1,Vernon
2022-01-09,6.9,-1.3,30,7,1,7,1,8,0,9,6,9,7,1,1,1,1,1,Victoria
2022-01-09,-0.5,-6,31,0,-6,1,-6,0,-5,3,0,3,2,1,1,1,1,1,Whistler
2022-01-09,-0.1,-8.7,32,-1,-8,1,-8,3,-2,5,-1,4,1,1,1,1,1,1,Williams Lake
2022-01-10,4,-2.1,1,6,0,6,0,10,7,7,5,8,4,1,1,1,1,1,Abbotsford
2022-01-10,-7.9,-17.8,2,-7,-16,-8,-16,-5,-9,-1,-4,0,-3,1,1,1,1,1,Blue River
2022-01-10,1.4,-17.3,3,-6,-17,-6,-17,-3,-10,-3,-4,-1,-6,1,1,1,1,1,Burns Lake
2022-01-10,-1.6,-6.3,4,0,-5,-1,-5,2,0,4,1,2,-3,1,1,1,1,1,Clinton
2022-01-10,7.4,-0.3,5,6,1,6,1,8,6,6,7,6,4,1,1,1,1,1,Comox
2022-01-10,-2.3,-17.1,6,-1,-10,-1,-10,0,-4,3,-1,4,0,1,1,1,1,1,Cranbrook
2022-01-10,-2.8,-10.2,7,-2,-3,-2,-3,-1,-1,2,1,4,2,1,1,1,1,1,Creston
2022-01-10,-17.4,-24.8,8,-12,-21,-13,-21,-14,-15,-10,-14,-11,-16,0,1,1,1,1,Dease Lake
2022-01-10,-18.8,-26.6,9,-21,-26,-21,-26,-21,-26,-11,-18,-14,-20,1,1,1,1,1,Fort Nelson
2022-01-10,0.8,-18.4,10,-9,-18,-7,-18,2,-5,1,-2,-8,-9,1,1,1,1,1,Fort St. John
2022-01-10,1.2,-7.3,11,-2,-8,-2,-8,2,-1,4,2,6,0,1,1,1,1,1,Kamloops
2022-01-10,0.3,-11.4,12,-2,-7,-3,-7,0,-2,1,0,3,-1,1,1,1,1,1,Kelowna
2022-01-10,0.6,-5.2,13,5,-4,5,-4,7,6,3,6,6,1,1,1,1,1,1,Lytton
2022-01-10,0.6,-8.8,14,-2,-5,-2,-5,0,-2,2,0,4,1,1,1,1,1,1,Nakusp
2022-01-10,3.7,-6.4,15,-2,-4,-2,-4,-2,-2,1,-1,4,1,1,1,1,1,1,Nelson
2022-01-10,0.4,-9.5,16,1,-3,1,-3,2,0,1,0,3,-1,1,1,1,1,1,Penticton
2022-01-10,2.5,-0.8,17,7,-2,7,-2,7,6,7,7,8,4,1,1,1,1,1,Port Alberni
2022-01-10,7.4,5.8,18,7,7,7,7,8,7,7,6,6,5,1,1,1,1,1,Port Hardy
2022-01-10,2.8,0.7,19,0,-3,2,-3,0,0,4,1,-2,-7,1,1,1,1,1,Prince George
2022-01-10,10.7,5.5,20,7,6,8,6,7,6,6,6,5,3,1,1,1,1,1,Prince Rupert
2022-01-10,-2.1,-13.9,21,-3,-10,-3,-10,2,-2,3,-2,6,1,1,1,1,1,1,Princeton
2022-01-10,4.1,0.7,22,3,-2,0,-2,3,-2,4,4,-1,-6,1,1,1,1,1,Quesnel
2022-01-10,-0.3,-6.2,23,-2,-6,-2,-6,-1,-2,1,-1,3,1,1,1,1,1,1,Revelstoke
2022-01-10,9.1,1.7,24,6,0,8,0,10,8,8,6,8,5,1,1,1,1,1,Vancouver
2022-01-10,NA,NA,25,-3,-6,-2,-6,0,-1,1,0,3,-2,1,1,1,1,1,Salmon Arm
2022-01-10,8,6,26,7,6,7,6,6,5,6,4,4,3,0,1,1,1,1,Sandspit
2022-01-10,1.1,-16.2,27,-5,-13,-5,-13,-2,-5,-3,-4,-1,-6,1,1,1,1,1,Smithers
2022-01-10,3.6,-8.2,28,-3,-9,-4,-9,0,-1,2,1,3,1,1,1,1,1,1,Terrace
2022-01-10,-2,-9.2,29,-3,-7,-4,-7,0,-3,1,0,3,-1,1,1,1,1,1,Vernon
2022-01-10,8.9,-1.4,30,8,0,7,0,9,7,9,5,9,4,1,1,1,1,1,Victoria
2022-01-10,0.5,-10.5,31,0,-5,0,-5,4,0,4,2,5,2,1,1,1,1,1,Whistler
2022-01-10,NA,NA,32,3,-2,0,-2,3,-2,4,4,-1,-6,1,1,1,1,1,Williams Lake
2022-01-11,9.2,2.1,1,10,7,10,7,9,10,9,4,10,5,1,1,1,1,1,Abbotsford
2022-01-11,-0.4,-7.7,2,-5,-9,-4,-9,-1,-4,1,-2,-1,-9,1,1,1,1,1,Blue River
2022-01-11,1.6,-7,3,-3,-10,-2,-10,-3,-8,-2,-5,1,-3,1,1,1,1,1,Burns Lake
2022-01-11,2.2,-4.8,4,2,0,4,0,4,1,1,1,2,-2,1,1,1,1,1,Clinton
2022-01-11,9.5,7,5,8,6,8,6,6,6,7,4,6,6,1,1,1,1,1,Comox
2022-01-11,3.2,-7.4,6,0,-4,0,-4,5,-1,1,-1,1,-4,1,1,1,1,1,Cranbrook
2022-01-11,2.2,-4.9,7,-1,-1,0,-1,2,0,2,1,2,-3,1,1,1,1,1,Creston
2022-01-11,-4.1,-20.5,8,-14,-15,-14,-15,-11,-13,-10,-18,-8,-13,0,1,1,1,1,Dease Lake
2022-01-11,-18.9,-24.9,9,-21,-26,-19,-26,-15,-17,-13,-20,-10,-20,1,1,1,1,1,Fort Nelson
2022-01-11,3.5,-7.2,10,2,-5,3,-5,2,-1,-8,-7,3,-9,1,1,1,1,1,Fort St. John
2022-01-11,3.6,-0.1,11,2,-1,3,-1,6,3,6,4,4,0,1,1,1,1,1,Kamloops
2022-01-11,2.9,-2.8,12,0,-2,1,-2,3,0,4,2,2,-1,1,1,1,1,1,Kelowna
2022-01-11,10.4,0,13,7,6,10,6,9,6,5,4,4,2,1,1,1,1,1,Lytton
2022-01-11,3.1,-2.2,14,0,-2,1,-2,3,0,3,2,0,-3,1,1,1,1,1,Nakusp
2022-01-11,2.7,-0.9,15,-2,-2,-1,-2,2,0,2,1,2,-2,1,1,1,1,1,Nelson
2022-01-11,2.8,-1.2,16,2,0,2,0,4,3,4,2,2,-1,1,1,1,1,1,Penticton
2022-01-11,4.5,1.2,17,7,6,6,6,7,6,8,4,8,5,1,1,1,1,1,Port Alberni
2022-01-11,8.9,4.4,18,8,7,8,7,6,7,9,7,8,3,1,1,1,1,1,Port Hardy
2022-01-11,4.7,-0.6,19,0,0,4,0,4,0,0,-2,2,-3,1,1,1,1,1,Prince George
2022-01-11,6.7,3.7,20,7,6,7,6,6,7,6,-1,7,6,1,1,1,1,1,Prince Rupert
2022-01-11,1.6,-8.2,21,2,-2,1,-2,2,1,6,0,5,2,1,1,1,1,1,Princeton
2022-01-11,5.1,-2.1,22,3,-2,3,-2,4,1,2,1,3,0,1,1,1,1,1,Quesnel
2022-01-11,2.4,-0.9,23,-1,-2,1,-2,2,0,3,1,-1,-5,1,1,1,1,1,Revelstoke
2022-01-11,9.4,7,24,10,8,10,8,9,9,10,5,10,4,1,1,1,1,1,Vancouver
2022-01-11,3.4,-1.1,25,0,-1,3,-1,3,2,3,3,2,-2,1,1,1,1,1,Salmon Arm
2022-01-11,6.9,2.3,26,6,5,6,5,5,5,7,2,7,6,0,1,1,1,1,Sandspit
2022-01-11,1.9,-4.5,27,-2,-5,-2,-5,-3,-6,-2,-5,1,-3,1,1,1,1,1,Smithers
2022-01-11,4,-0.1,28,0,-1,0,-1,1,0,1,-2,3,-1,1,1,1,1,1,Terrace
2022-01-11,0.3,-4.1,29,0,-3,1,-3,4,0,4,2,2,-1,1,1,1,1,1,Vernon
2022-01-11,9.4,5.5,30,9,7,9,7,9,8,9,4,10,4,1,1,1,1,1,Victoria
2022-01-11,4,0,31,4,0,4,0,4,4,6,2,5,2,1,1,1,1,1,Whistler
2022-01-11,3.2,0,32,3,-2,3,-2,4,4,2,1,3,0,1,1,1,1,1,Williams Lake
2022-01-12,5.8,3.2,1,9,10,7,10,9,6,8,3,6,2,1,1,1,1,1,Abbotsford
2022-01-12,0.1,-1,2,-1,-4,0,-4,1,-1,1,-2,0,-3,1,1,1,1,1,Blue River
2022-01-12,0.2,-1.4,3,-3,-8,0,-8,-2,-6,1,-3,5,-3,1,1,1,1,1,Burns Lake
2022-01-12,0.1,-1,4,4,1,2,1,4,1,2,-1,3,0,1,1,1,1,1,Clinton
2022-01-12,9.2,6.4,5,6,6,9,6,8,7,8,4,6,5,1,1,1,1,1,Comox
2022-01-12,4,-1,6,5,-1,4,-1,4,0,1,-4,3,-2,1,1,1,1,1,Cranbrook
2022-01-12,3.8,0.6,7,2,0,3,0,3,2,3,1,3,1,1,1,1,1,1,Creston
2022-01-12,NA,NA,8,-11,-13,-6,-13,-10,-18,-8,-13,-7,-9,0,1,1,1,1,Dease Lake
2022-01-12,-13.8,-19.3,9,-15,-17,-17,-17,-17,-18,-10,-18,-12,-16,0,1,1,1,1,Fort Nelson
2022-01-12,3,-2.6,10,2,-1,3,-1,-4,-6,3,-5,2,-1,1,1,1,1,1,Fort St. John
2022-01-12,3.1,0.6,11,6,3,5,3,5,2,4,1,4,1,1,1,1,1,1,Kamloops
2022-01-12,3.3,0.8,12,3,0,3,0,5,1,3,0,2,1,1,1,1,1,1,Kelowna
2022-01-12,3,1.1,13,9,6,8,6,8,3,7,2,7,2,1,1,1,1,1,Lytton
2022-01-12,2.8,0.1,14,3,0,3,0,3,2,5,1,2,1,0,1,1,1,1,Nakusp
2022-01-12,2.2,0.5,15,2,0,2,0,2,1,3,0,2,1,1,1,1,1,1,Nelson
2022-01-12,3.9,1.7,16,4,3,4,3,5,3,3,0,2,1,1,1,1,1,1,Penticton
2022-01-12,4,1.3,17,7,6,7,6,7,3,5,3,6,2,1,1,1,1,1,Port Alberni
2022-01-12,8.8,5.4,18,6,7,8,7,9,7,9,5,7,5,1,1,1,1,1,Port Hardy
2022-01-12,2.6,0.4,19,4,0,2,0,0,-1,2,-1,2,-1,1,1,1,1,1,Prince George
2022-01-12,5,0.7,20,6,7,5,7,6,1,8,6,5,5,1,1,1,1,1,Prince Rupert
2022-01-12,1.3,-1.1,21,2,1,3,1,2,-2,0,-4,1,-3,1,1,1,1,1,Princeton
2022-01-12,3.6,-1,22,4,1,1,1,3,1,4,-1,2,0,1,1,1,1,1,Quesnel
2022-01-12,1.4,-0.1,23,2,0,2,0,2,2,3,1,2,1,1,1,1,1,1,Revelstoke
2022-01-12,10.9,7.7,24,9,9,10,9,10,9,9,6,7,4,1,1,1,1,1,Vancouver
2022-01-12,3.2,0.3,25,3,2,4,2,5,2,4,1,3,0,1,1,1,1,1,Salmon Arm
2022-01-12,3.1,-0.8,26,5,5,5,5,6,3,7,5,5,5,0,1,1,1,1,Sandspit
2022-01-12,0.6,-1.3,27,-3,-6,1,-6,-2,-5,1,-3,5,-3,1,1,1,1,1,Smithers
2022-01-12,2.5,0.2,28,1,0,2,0,2,-1,3,1,3,3,1,1,1,1,1,Terrace
2022-01-12,2.1,0,29,4,0,3,0,5,1,3,0,2,1,1,1,1,1,1,Vernon
2022-01-12,10.8,6.5,30,9,8,10,8,9,6,8,5,9,4,1,1,1,1,1,Victoria
2022-01-12,2.2,0.5,31,4,4,3,4,4,3,3,1,3,0,1,1,1,1,1,Whistler
2022-01-12,2.1,-1.7,32,4,4,2,4,2,3,4,-1,2,0,1,1,1,1,1,Williams Lake
2022-01-13,9.8,3,1,9,6,9,6,8,4,7,2,5,4,1,1,1,1,1,Abbotsford
2022-01-13,1.2,-0.1,2,1,-1,2,-1,1,-2,0,-2,-1,-3,1,1,1,1,1,Blue River
2022-01-13,1.2,-1.2,3,-2,-6,0,-6,1,-2,6,-3,3,-4,1,1,1,1,1,Burns Lake
2022-01-13,1.4,-0.1,4,4,1,1,1,3,0,5,1,3,-5,1,1,1,1,1,Clinton
2022-01-13,8.9,7,5,8,7,8,7,8,5,6,4,6,3,1,1,1,1,1,Comox
2022-01-13,3.7,-4.3,6,4,0,5,0,0,-3,4,-2,1,-4,1,1,1,1,1,Cranbrook
2022-01-13,2.8,0.8,7,3,2,4,2,2,1,4,1,3,0,1,1,1,1,1,Creston
2022-01-13,-8.3,-13.7,8,-10,-18,-9,-18,-8,-13,-4,-11,-5,-9,0,1,1,1,1,Dease Lake
2022-01-13,-7.6,-18,9,-17,-18,-14,-18,-12,-19,-13,-16,-16,-17,1,1,1,1,1,Fort Nelson
2022-01-13,-1.6,-10.1,10,-4,-6,-4,-6,2,-8,4,-1,0,-2,1,1,1,1,1,Fort St. John
2022-01-13,3.6,0.8,11,5,2,5,2,5,2,4,2,3,-1,1,1,1,1,1,Kamloops
2022-01-13,3.6,0.8,12,5,1,5,1,3,0,4,1,0,-4,1,1,1,1,1,Kelowna
2022-01-13,5,0.7,13,8,3,7,3,8,4,8,4,6,1,1,1,1,1,1,Lytton
2022-01-13,4.3,0.7,14,3,2,4,2,5,1,3,1,1,-1,1,1,1,1,1,Nakusp
2022-01-13,3.9,1.1,15,2,1,4,1,1,0,3,1,1,-1,1,1,1,1,1,Nelson
2022-01-13,6.2,0.5,16,5,3,6,3,4,1,4,1,0,-4,1,1,1,1,1,Penticton
2022-01-13,6.4,1.7,17,7,3,7,3,6,3,7,3,4,3,1,1,1,1,1,Port Alberni
2022-01-13,9.2,1,18,9,7,9,7,8,4,8,6,7,4,1,1,1,1,1,Port Hardy
2022-01-13,1.5,0,19,0,-1,0,-1,4,-1,3,-4,1,-6,1,1,1,1,1,Prince George
2022-01-13,8,-2.2,20,6,1,6,1,7,7,6,5,8,5,1,1,1,1,1,Prince Rupert
2022-01-13,2.7,0.1,21,2,-2,2,-2,0,-3,2,-3,-1,-6,1,1,1,1,1,Princeton
2022-01-13,NA,NA,22,3,1,2,1,5,1,5,0,3,-4,1,1,1,1,1,Quesnel
2022-01-13,2,0.3,23,2,2,2,2,2,1,3,1,1,0,1,1,1,1,1,Revelstoke
2022-01-13,12,6.2,24,10,9,10,9,9,6,7,5,7,5,1,1,1,1,1,Vancouver
2022-01-13,4.2,0.9,25,5,2,5,2,4,1,4,1,1,-1,1,1,1,1,1,Salmon Arm
2022-01-13,4,0.6,26,6,3,7,3,7,6,5,4,8,5,1,1,1,1,1,Sandspit
2022-01-13,0.4,-0.7,27,-2,-5,1,-5,3,-1,6,-3,3,-4,1,1,1,1,1,Smithers
2022-01-13,1.7,-1.4,28,2,-1,2,-1,3,1,4,4,4,1,1,1,1,1,1,Terrace
2022-01-13,4.2,0.6,29,5,1,5,1,3,0,4,1,0,-4,1,1,1,1,1,Vernon
2022-01-13,8.9,5.6,30,9,6,9,6,8,4,8,5,7,4,1,1,1,1,1,Victoria
2022-01-13,5.1,0.6,31,4,3,5,3,4,0,4,2,2,-2,1,1,1,1,1,Whistler
2022-01-13,2.5,-0.3,32,2,3,0,3,4,-1,5,0,3,-4,1,1,1,1,1,Williams Lake
2022-01-14,9.9,2.7,1,8,4,8,4,6,4,6,2,6,5,1,1,1,1,1,Abbotsford
2022-01-14,1.2,0,2,1,-2,1,-2,0,-2,-1,-3,3,-1,1,1,1,1,1,Blue River
2022-01-14,2.2,-0.9,3,1,-2,2,-2,5,-4,3,-4,1,-1,1,1,1,1,1,Burns Lake
2022-01-14,0.6,-0.8,4,3,0,1,0,3,2,3,-4,3,0,1,1,1,1,1,Clinton
2022-01-14,7.8,6.4,5,8,5,8,5,7,4,6,3,6,4,1,1,1,1,1,Comox
2022-01-14,1.9,-5.6,6,0,-3,0,-3,4,-1,1,-4,4,-1,1,1,1,1,1,Cranbrook
2022-01-14,3.4,0.5,7,2,1,2,1,3,2,3,0,4,1,1,1,1,1,1,Creston
2022-01-14,-5.3,-13.5,8,-8,-13,-8,-13,-6,-11,-6,-11,-10,-14,0,1,1,1,1,Dease Lake
2022-01-14,-4.7,-15.3,9,-12,-19,-7,-19,-10,-14,-14,-18,-19,-21,1,1,1,1,1,Fort Nelson
2022-01-14,4.4,-9.8,10,2,-8,3,-8,4,2,2,-2,-11,-10,1,1,1,1,1,Fort St. John
2022-01-14,3.6,0.8,11,5,2,4,2,5,2,3,-1,3,1,1,1,1,1,1,Kamloops
2022-01-14,2.8,0.5,12,3,0,3,0,4,1,1,-3,5,0,1,1,1,1,1,Kelowna
2022-01-14,6.2,0.3,13,8,4,6,4,8,6,5,1,7,4,0,1,1,1,1,Lytton
2022-01-14,3.7,0.8,14,5,1,5,1,4,2,2,-1,4,1,1,1,1,1,1,Nakusp
2022-01-14,3.8,1.3,15,1,0,1,0,2,1,2,0,2,1,1,1,1,1,1,Nelson
2022-01-14,2.9,1,16,4,1,4,1,5,3,1,-3,5,0,1,1,1,1,1,Penticton
2022-01-14,4.7,1.6,17,6,3,5,3,6,3,5,3,6,2,1,1,1,1,1,Port Alberni
2022-01-14,9.4,1.1,18,8,4,8,4,8,6,7,5,7,5,1,1,1,1,1,Port Hardy
2022-01-14,3.7,0.1,19,4,-1,4,-1,4,3,4,-5,5,4,1,1,1,1,1,Prince George
2022-01-14,9.1,6.7,20,7,7,9,7,5,5,8,4,5,3,1,1,1,1,1,Prince Rupert
2022-01-14,1.8,0,21,0,-3,0,-3,1,-2,0,-4,2,-2,1,1,1,1,1,Princeton
2022-01-14,4.5,0.9,22,5,1,4,1,4,2,3,-4,4,1,1,1,1,1,1,Quesnel
2022-01-14,3.3,0.3,23,2,1,3,1,3,1,1,0,3,1,0,1,1,1,1,Revelstoke
2022-01-14,10.1,6.2,24,9,6,9,6,8,6,7,5,7,4,1,1,1,1,1,Vancouver
2022-01-14,4.8,0.5,25,4,1,5,1,4,2,2,-1,4,2,1,1,1,1,1,Salmon Arm
2022-01-14,8,3.3,26,7,6,6,6,6,6,8,6,3,2,0,1,1,1,1,Sandspit
2022-01-14,3.5,-0.9,27,3,-1,4,-1,5,1,3,-4,1,-1,1,1,1,1,1,Smithers
2022-01-14,4.5,0,28,3,1,3,1,3,4,4,1,4,4,1,1,1,1,1,Terrace
2022-01-14,2.5,0.6,29,3,0,3,0,4,0,1,-3,5,0,1,1,1,1,1,Vernon
2022-01-14,NA,NA,30,8,4,8,4,10,4,8,4,7,2,0,1,1,1,1,Victoria
2022-01-14,4.2,0.7,31,4,0,4,0,4,1,2,-2,2,0,1,1,1,1,1,Whistler
2022-01-14,2.6,-1.3,32,4,-1,4,-1,3,3,3,-4,4,1,1,1,1,1,1,Williams Lake
2022-01-15,5.9,1.5,1,6,4,7,4,6,2,6,4,8,5,1,1,1,1,1,Abbotsford
2022-01-15,3.4,-1.4,2,0,-2,1,-2,0,-2,2,-2,-2,-6,0,1,1,1,1,Blue River
2022-01-15,2.6,-9.9,3,5,-4,2,-4,3,-5,1,0,-4,-9,1,1,1,1,1,Burns Lake
2022-01-15,1.1,-3.1,4,3,2,2,2,2,-3,4,0,3,-1,1,1,1,1,1,Clinton
2022-01-15,7.2,4.1,5,7,4,7,4,6,3,6,4,6,4,1,1,1,1,1,Comox
2022-01-15,5.1,-5.7,6,4,-1,2,-1,1,-4,4,-2,-1,-5,1,1,1,1,1,Cranbrook
2022-01-15,5.6,-0.7,7,3,2,2,2,2,0,4,0,3,-1,1,1,1,1,1,Creston
